state,aqi,density
Terengganu,16.55,0.0140920407134864
Terengganu,17.15,0.0152592719648261
Terengganu,17.74,0.0162704308345819
Terengganu,18.34,0.0170453331336728
Terengganu,18.94,0.017530168070323
Terengganu,19.54,0.0177318437182902
Terengganu,20.14,0.0177373953722874
Terengganu,20.73,0.0176909344045089
Terengganu,21.33,0.0177315501549467
Terengganu,21.93,0.0179319427514032
Terengganu,22.53,0.0182783391311104
Terengganu,23.13,0.0186957165668758
Terengganu,23.72,0.0190886831024559
Terengganu,24.32,0.0193728588173568
Terengganu,24.92,0.0194989063915773
Terengganu,25.52,0.0194746372886895
Terengganu,26.12,0.0193671276629938
Terengganu,26.71,0.019267278646856
Terengganu,27.31,0.0192363592462341
Terengganu,27.91,0.0192760427871479
Terengganu,28.51,0.0193432280396202
Terengganu,29.11,0.0193955715619247
Terengganu,29.7,0.0194299712241265
Terengganu,30.3,0.0194806392926707
Terengganu,30.9,0.0195819293997467
Terengganu,31.5,0.0197360805045068
Terengganu,32.1,0.0199128192003919
Terengganu,32.69,0.0200689492206857
Terengganu,33.29,0.0201648072833972
Terengganu,33.89,0.0201718419118416
Terengganu,34.49,0.0200770666969039
Terengganu,35.09,0.0198865639699763
Terengganu,35.68,0.0196265569053535
Terengganu,36.28,0.0193408815950468
Terengganu,36.88,0.0190815804677852
Terengganu,37.48,0.0188901026286697
Terengganu,38.08,0.018777914896564
Terengganu,38.67,0.0187243581275
Terengganu,39.27,0.0186983473937969
Terengganu,39.87,0.0186863520810124
Terengganu,40.47,0.0186989413788393
Terengganu,41.07,0.0187474661518179
Terengganu,41.66,0.0188151029062301
Terengganu,42.26,0.0188553250168444
Terengganu,42.86,0.0188205600247113
Terengganu,43.46,0.0186899570037339
Terengganu,44.06,0.0184711668449188
Terengganu,44.65,0.0181847514845479
Terengganu,45.25,0.017853852837413
Terengganu,45.85,0.0175043050678657
Terengganu,46.45,0.0171658342712796
Terengganu,47.05,0.0168769204798771
Terengganu,47.64,0.0167114648167284
Terengganu,48.24,0.0168280773818027
Terengganu,48.84,0.0174948041485807
Terengganu,49.44,0.019014358226488
Terengganu,50.04,0.0215263488472485
Terengganu,50.63,0.0247901079965346
Terengganu,51.23,0.0281441947046716
Terengganu,51.83,0.030756648972086
Terengganu,52.43,0.0320365964877312
Terengganu,53.03,0.0319023936207977
Terengganu,53.62,0.0307116088531082
Terengganu,54.22,0.0289597234566345
Terengganu,54.82,0.0270192069890223
Terengganu,55.42,0.0250732471802368
Terengganu,56.02,0.0231885318444328
Terengganu,56.61,0.0213948310712498
Terengganu,57.21,0.0197072349829436
Terengganu,57.81,0.0181148990434745
Terengganu,58.41,0.016582937332654
Terengganu,59.01,0.0150807794608977
Terengganu,59.6,0.0136134781515102
Terengganu,60.2,0.012227291485067
Terengganu,60.8,0.0109838912654118
Terengganu,61.4,0.0099229581196741
Terengganu,61.99,0.0090393619559539
Terengganu,62.59,0.0082870688157127
Terengganu,63.19,0.0076029785929091
Terengganu,63.79,0.0069354449623847
Terengganu,64.39,0.0062644027598662
Terengganu,64.98,0.0056047146559988
Terengganu,65.58,0.0049909209012071
Terengganu,66.18,0.0044524437442878
Terengganu,66.78,0.0039958653397485
Terengganu,67.38,0.0036051843830348
Terengganu,67.97,0.0032560576124015
Terengganu,68.57,0.0029307868539615
Terengganu,69.17,0.0026244079416489
Terengganu,69.77,0.0023415755182141
Terengganu,70.37,0.0020895174810548
Terengganu,70.96,0.0018723272011077
Terengganu,71.56,0.0016890954181098
Terengganu,72.16,0.0015353333963921
Terengganu,72.76,0.0014054673851446
Terengganu,73.36,0.0012944229675518
Terengganu,73.95,0.0011977640776581
Terengganu,74.55,0.0011115103933087
Terengganu,75.15,0.0010329623427038
Terengganu,75.75,0.0009617322133019
Terengganu,76.35,0.0008989177031008
Terengganu,76.94,0.0008449739134468
Terengganu,77.54,0.0007992516807986
Terengganu,78.14,0.0007616291165638
Terengganu,78.74,0.0007331573038504
Terengganu,79.34,0.0007139795632333
Terengganu,79.93,0.0007007151942451
Terengganu,80.53,0.0006864725611143
Terengganu,81.13,0.0006640193194862
Terengganu,81.73,0.0006296724235933
Terengganu,82.33,0.0005848566358132
Terengganu,82.92,0.0005344205622563
Terengganu,83.52,0.0004837957486358
Terengganu,84.12,0.000437700634825
Terengganu,84.72,0.0004003167476243
Terengganu,85.32,0.0003745324677316
Terengganu,85.91,0.0003597868084434
Terengganu,86.51,0.0003513481442953
Terengganu,87.11,0.0003429598928663
Terengganu,87.71,0.0003306673059267
Terengganu,88.31,0.0003142360825887
Terengganu,88.9,0.0002955794104404
Terengganu,89.5,0.0002766807920645
Terengganu,90.1,0.0002590072814725
Terengganu,90.7,0.0002438968948479
Terengganu,91.3,0.0002324238952821
Terengganu,91.89,0.0002245369795994
Terengganu,92.49,0.0002186910869616
Terengganu,93.09,0.0002128772356857
Terengganu,93.69,0.0002062968555411
Terengganu,94.29,0.0001999582812019
Terengganu,94.88,0.0001954502934817
Terengganu,95.48,0.0001929932973404
Terengganu,96.08,0.0001905863008814
Terengganu,96.68,0.0001851019392745
Terengganu,97.28,0.0001745106631858
Terengganu,97.87,0.0001593860707325
Terengganu,98.47,0.0001424505085281
Terengganu,99.07,0.0001267525731672
Terengganu,99.67,0.0001141758337552
Terengganu,100.27,0.0001052749415836
Terengganu,100.86,0.000100064227111
Terengganu,101.46,9.868931668384765e-05
Terengganu,102.06,0.0001010855557557
Terengganu,102.66,0.0001057387019327
Terengganu,103.26,0.0001090809388769
Terengganu,103.85,0.000107120023896
Terengganu,104.45,9.850486627448756e-05
Terengganu,105.05,8.58934170993109e-05
Terengganu,105.65,7.392036716687981e-05
Terengganu,106.25,6.59175549885049e-05
Terengganu,106.84,6.24931509288785e-05
Terengganu,107.44,6.229741458624242e-05
Terengganu,108.04,6.332012749354187e-05
Terengganu,108.64,6.381700735118252e-05
Terengganu,109.24,6.296981738959736e-05
Terengganu,109.83,6.116661165078155e-05
Terengganu,110.43,5.953682641758285e-05
Terengganu,111.03,5.899374223781857e-05
Terengganu,111.63,5.969250995086061e-05
Terengganu,112.23,6.134807249317867e-05
Terengganu,112.82,6.367512121019526e-05
Terengganu,113.42,6.609872024583291e-05
Terengganu,114.02,6.725244213050185e-05
Terengganu,114.62,6.547034839934247e-05
Terengganu,115.22,6.0158143506170233e-05
Terengganu,115.81,5.253927298595437e-05
Terengganu,116.41,4.486604962138313e-05
Terengganu,117.01,3.884838682111558e-05
Terengganu,117.61,3.47110974911954e-05
Terengganu,118.21,3.14791015526524e-05
Terengganu,118.8,2.794118554181295e-05
Terengganu,119.4,2.3418235063605867e-05
Terengganu,120.0,1.799191701851711e-05
Sarawak,1.0,1.3566949131347674e-05
Sarawak,1.6,1.6127415061967547e-05
Sarawak,2.2,1.769344272255073e-05
Sarawak,2.79,2.202672604993075e-05
Sarawak,3.39,3.6367388654278525e-05
Sarawak,3.99,7.218011524569639e-05
Sarawak,4.59,0.0001458302397644
Sarawak,5.19,0.0002803524966695
Sarawak,5.78,0.0005061336166927
Sarawak,6.38,0.0008542615841517
Sarawak,6.98,0.0013484127315073
Sarawak,7.58,0.0020095912887184
Sarawak,8.18,0.0028663128842126
Sarawak,8.77,0.0039471624173469
Sarawak,9.37,0.0052535447053304
Sarawak,9.97,0.0067416254776775
Sarawak,10.57,0.0083395734547205
Sarawak,11.17,0.0099790232102678
Sarawak,11.76,0.0116055545375505
Sarawak,12.36,0.01317238498427
Sarawak,12.96,0.0146276732855837
Sarawak,13.56,0.0159004391767617
Sarawak,14.16,0.0169258141302563
Sarawak,14.75,0.017714071527237
Sarawak,15.35,0.0183638009985744
Sarawak,15.95,0.0189816942136052
Sarawak,16.55,0.0196177544405688
Sarawak,17.15,0.0202826704093126
Sarawak,17.74,0.0209910741001169
Sarawak,18.34,0.0217591183909853
Sarawak,18.94,0.0225678418266501
Sarawak,19.54,0.0233605989080988
Sarawak,20.14,0.0240809394211914
Sarawak,20.73,0.0246973437821365
Sarawak,21.33,0.0251995964395408
Sarawak,21.93,0.0255963203403361
Sarawak,22.53,0.025927059251415
Sarawak,23.13,0.0262547558307309
Sarawak,23.72,0.0266151835662227
Sarawak,24.32,0.0269773055450229
Sarawak,24.92,0.027273563235623
Sarawak,25.52,0.0274703912053333
Sarawak,26.12,0.0275917241008621
Sarawak,26.71,0.0276685490960053
Sarawak,27.31,0.0277019125358313
Sarawak,27.91,0.027685597505462
Sarawak,28.51,0.027615795430344
Sarawak,29.11,0.0274691278498688
Sarawak,29.7,0.0272131990573828
Sarawak,30.3,0.0268486990234902
Sarawak,30.9,0.0264222537235523
Sarawak,31.5,0.02599084394357
Sarawak,32.1,0.0255830896668134
Sarawak,32.69,0.0251958457171292
Sarawak,33.29,0.0248006125239254
Sarawak,33.89,0.0243525843622995
Sarawak,34.49,0.023837439531752
Sarawak,35.09,0.0233000483968703
Sarawak,35.68,0.0227813777180748
Sarawak,36.28,0.0222624238668586
Sarawak,36.88,0.0217035028072984
Sarawak,37.48,0.0210845310269862
Sarawak,38.08,0.0203980302193015
Sarawak,38.67,0.0196571353323623
Sarawak,39.27,0.0189028251950619
Sarawak,39.87,0.0181728132180301
Sarawak,40.47,0.0174850938504081
Sarawak,41.07,0.0168529116476179
Sarawak,41.66,0.0162816603381989
Sarawak,42.26,0.0157588784144586
Sarawak,42.86,0.015265449994676
Sarawak,43.46,0.0147752680428774
Sarawak,44.06,0.0142450333832
Sarawak,44.65,0.0136422732915308
Sarawak,45.25,0.0129875782152762
Sarawak,45.85,0.0123454817538581
Sarawak,46.45,0.0117687728578774
Sarawak,47.05,0.0112669526539501
Sarawak,47.64,0.0108457065267897
Sarawak,48.24,0.0105798850864664
Sarawak,48.84,0.0106730967124989
Sarawak,49.44,0.0114756249715818
Sarawak,50.04,0.0133333926660586
Sarawak,50.63,0.0161992115499166
Sarawak,51.23,0.0193379676153653
Sarawak,51.83,0.0215833064877582
Sarawak,52.43,0.0220976098268584
Sarawak,53.03,0.0209584381499171
Sarawak,53.62,0.0189479034785688
Sarawak,54.22,0.0168541207405683
Sarawak,54.82,0.0150436314696316
Sarawak,55.42,0.0135175660377268
Sarawak,56.02,0.0121626492739998
Sarawak,56.61,0.0109037286364796
Sarawak,57.21,0.0097184303063736
Sarawak,57.81,0.008615533968173
Sarawak,58.41,0.0076219899704165
Sarawak,59.01,0.0067620434706439
Sarawak,59.6,0.0060295934330627
Sarawak,60.2,0.0053921428906364
Sarawak,60.8,0.0048328008884278
Sarawak,61.4,0.004366355445593
Sarawak,61.99,0.0039993144652033
Sarawak,62.59,0.0036932807594058
Sarawak,63.19,0.0033876440896793
Sarawak,63.79,0.0030576951141887
Sarawak,64.39,0.0027315109674652
Sarawak,64.98,0.0024475154634932
Sarawak,65.58,0.0022162771677656
Sarawak,66.18,0.002024311941385
Sarawak,66.78,0.0018571053348359
Sarawak,67.38,0.001710205312594
Sarawak,67.97,0.0015843869193927
Sarawak,68.57,0.0014801918627279
Sarawak,69.17,0.0013980452647446
Sarawak,69.77,0.0013379778297992
Sarawak,70.37,0.0012960785774594
Sarawak,70.96,0.0012608454084574
Sarawak,71.56,0.0012150865806302
Sarawak,72.16,0.0011474763923219
Sarawak,72.76,0.0010651433168952
Sarawak,73.36,0.0009875517299789
Sarawak,73.95,0.0009250394330713
Sarawak,74.55,0.0008716114379535
Sarawak,75.15,0.0008179355956148
Sarawak,75.75,0.0007628300041843
Sarawak,76.35,0.0007121365617232
Sarawak,76.94,0.0006708257935024
Sarawak,77.54,0.0006375929596808
Sarawak,78.14,0.0006070481178862
Sarawak,78.74,0.0005761718773213
Sarawak,79.34,0.0005455078299088
Sarawak,79.93,0.000515031196074
Sarawak,80.53,0.0004845944295017
Sarawak,81.13,0.000456539690561
Sarawak,81.73,0.0004323872983367
Sarawak,82.33,0.000411108844813
Sarawak,82.92,0.0003934844154222
Sarawak,83.52,0.0003815794639568
Sarawak,84.12,0.0003734586238777
Sarawak,84.72,0.0003640936352429
Sarawak,85.32,0.0003496624164573
Sarawak,85.91,0.0003288459792669
Sarawak,86.51,0.0003044365528046
Sarawak,87.11,0.0002836744084776
Sarawak,87.71,0.0002720787170613
Sarawak,88.31,0.0002679401433851
Sarawak,88.9,0.0002650817532854
Sarawak,89.5,0.0002584116278844
Sarawak,90.1,0.0002467123157566
Sarawak,90.7,0.000233061722699
Sarawak,91.3,0.0002221483328934
Sarawak,91.89,0.0002156739863829
Sarawak,92.49,0.0002116004132836
Sarawak,93.09,0.0002076501456228
Sarawak,93.69,0.0002037605346419
Sarawak,94.29,0.0002021257709399
Sarawak,94.88,0.0002053086868479
Sarawak,95.48,0.0002118587925771
Sarawak,96.08,0.0002145988757889
Sarawak,96.68,0.0002069329333597
Sarawak,97.28,0.0001895312436361
Sarawak,97.87,0.000168233216001
Sarawak,98.47,0.0001474813488053
Sarawak,99.07,0.0001278143730208
Sarawak,99.67,0.0001089671629321
Sarawak,100.27,9.351243385456077e-05
Sarawak,100.86,8.592034275882432e-05
Sarawak,101.46,8.76209748483157e-05
Sarawak,102.06,9.41988967221752e-05
Sarawak,102.66,9.913701690100284e-05
Sarawak,103.26,9.95733243815188e-05
Sarawak,103.85,9.74630286279036e-05
Sarawak,104.45,9.643626276268128e-05
Sarawak,105.05,9.7922162375283e-05
Sarawak,105.65,9.93864053228973e-05
Sarawak,106.25,9.683287149914516e-05
Sarawak,106.84,8.96042049019955e-05
Sarawak,107.44,8.11732331340108e-05
Sarawak,108.04,7.510053370563688e-05
Sarawak,108.64,7.213661918803764e-05
Sarawak,109.24,7.090489443744477e-05
Sarawak,109.83,6.968782314840439e-05
Sarawak,110.43,6.746967684412147e-05
Sarawak,111.03,6.435552118997252e-05
Sarawak,111.63,6.159472259473915e-05
Sarawak,112.23,6.059390144088173e-05
Sarawak,112.82,6.130905446348142e-05
Sarawak,113.42,6.223550381884053e-05
Sarawak,114.02,6.24175526665253e-05
Sarawak,114.62,6.272923031807286e-05
Sarawak,115.22,6.439355815840829e-05
Sarawak,115.81,6.653646479456719e-05
Sarawak,116.41,6.664322537261794e-05
Sarawak,117.01,6.371082686379401e-05
Sarawak,117.61,5.955298370252224e-05
Sarawak,118.21,5.6554206395567806e-05
Sarawak,118.8,5.45995666516892e-05
Sarawak,119.4,5.051855448122207e-05
Sarawak,120.0,4.1129661007910014e-05
Perlis,5.0,0.0004620394375033
Perlis,5.57,0.00069061497866
Perlis,6.15,0.0009760199954164
Perlis,6.72,0.0013137660569825
Perlis,7.29,0.001697620964086
Perlis,7.86,0.0021227432659931
Perlis,8.44,0.0025869696890101
Perlis,9.01,0.0030892700697246
Perlis,9.58,0.0036268318619332
Perlis,10.16,0.0041936547380028
Perlis,10.73,0.0047824011157299
Perlis,11.3,0.0053883279038339
Perlis,11.87,0.0060119178265982
Perlis,12.45,0.0066575974263418
Perlis,13.02,0.0073295998751467
Perlis,13.59,0.0080293215479978
Perlis,14.17,0.0087574221354886
Perlis,14.74,0.009518646056633
Perlis,15.31,0.0103232890011049
Perlis,15.88,0.0111808418500205
Perlis,16.46,0.0120870715044582
Perlis,17.03,0.0130114008600258
Perlis,17.6,0.0138946345882058
Perlis,18.18,0.0146653973158682
Perlis,18.75,0.0152733409284113
Perlis,19.32,0.0157213897132858
Perlis,19.89,0.0160729777543015
Perlis,20.47,0.0164255084014684
Perlis,21.04,0.0168677346863365
Perlis,21.61,0.0174500630687546
Perlis,22.19,0.0181811700337268
Perlis,22.76,0.0190396267752381
Perlis,23.33,0.0199816446905439
Perlis,23.9,0.0209404326882815
Perlis,24.48,0.0218296722617742
Perlis,25.05,0.0225630885266454
Perlis,25.62,0.0230846252967073
Perlis,26.2,0.0233890344575567
Perlis,26.77,0.0235175203982506
Perlis,27.34,0.023532698240966
Perlis,27.91,0.0234913941354464
Perlis,28.49,0.023430365668089
Perlis,29.06,0.0233661694226794
Perlis,29.63,0.0233014653335705
Perlis,30.21,0.0232315918072005
Perlis,30.78,0.0231505135994922
Perlis,31.35,0.0230565729362912
Perlis,31.92,0.0229560439697689
Perlis,32.5,0.0228614520047723
Perlis,33.07,0.0227844153970522
Perlis,33.64,0.0227268824330391
Perlis,34.22,0.0226764421220693
Perlis,34.79,0.0226095874832479
Perlis,35.36,0.0225023662703347
Perlis,35.93,0.0223430082280155
Perlis,36.51,0.0221389602337629
Perlis,37.08,0.0219135836965571
Perlis,37.65,0.0216943326019087
Perlis,38.23,0.0214995956981288
Perlis,38.8,0.0213311156899768
Perlis,39.37,0.021173810137799
Perlis,39.94,0.0210004511482326
Perlis,40.52,0.0207789212002504
Perlis,41.09,0.0204820291876414
Perlis,41.66,0.0200986863706975
Perlis,42.24,0.0196407514055983
Perlis,42.81,0.0191390023518512
Perlis,43.38,0.0186288357739748
Perlis,43.95,0.0181355304588568
Perlis,44.53,0.0176699388950732
Perlis,45.1,0.017236445973551
Perlis,45.67,0.0168455329310128
Perlis,46.25,0.0165230961985618
Perlis,46.82,0.0163164637824429
Perlis,47.39,0.0163020124741843
Perlis,47.96,0.0165930087927851
Perlis,48.54,0.0173327403282332
Perlis,49.11,0.0186527902617448
Perlis,49.68,0.0205939171233945
Perlis,50.26,0.0230230942741393
Perlis,50.83,0.0256060797080793
Perlis,51.4,0.0278781349167629
Perlis,51.97,0.0293957223761706
Perlis,52.55,0.0298921787333492
Perlis,53.12,0.0293524160273296
Perlis,53.69,0.0279754043745353
Perlis,54.27,0.0260639462402094
Perlis,54.84,0.023912934585693
Perlis,55.41,0.0217445159622982
Perlis,55.98,0.0196937570794527
Perlis,56.56,0.0178220019345669
Perlis,57.13,0.0161375760552574
Perlis,57.7,0.0146168010951555
Perlis,58.28,0.0132243113769944
Perlis,58.85,0.0119296967391745
Perlis,59.42,0.0107163816886946
Perlis,59.99,0.0095820588916054
Perlis,60.57,0.0085339836296274
Perlis,61.14,0.0075830225343188
Perlis,61.71,0.0067383234566419
Perlis,62.29,0.0060030386984269
Perlis,62.86,0.0053719888732955
Perlis,63.43,0.0048327813054396
Perlis,64.01,0.0043704870370958
Perlis,64.58,0.0039730289769172
Perlis,65.15,0.0036332104053403
Perlis,65.72,0.0033459671357297
Perlis,66.3,0.0031037000993104
Perlis,66.87,0.0028940227772047
Perlis,67.44,0.0027016694991832
Perlis,68.02,0.0025127480436808
Perlis,68.59,0.0023183173059092
Perlis,69.16,0.0021155768189549
Perlis,69.73,0.0019068245086673
Perlis,70.31,0.0016974188214995
Perlis,70.88,0.001494092503518
Perlis,71.45,0.0013042507422498
Perlis,72.03,0.0011357376480222
Perlis,72.6,0.0009959540424665
Perlis,73.17,0.0008899269549606
Perlis,73.74,0.0008183006976103
Perlis,74.32,0.0007766438355428
Perlis,74.89,0.0007564459332217
Perlis,75.46,0.0007470237149175
Perlis,76.04,0.0007375686976352
Perlis,76.61,0.0007192542494131
Perlis,77.18,0.0006873017947601
Perlis,77.75,0.0006421295429686
Perlis,78.33,0.0005885554430669
Perlis,78.9,0.0005331811859518
Perlis,79.47,0.0004814307899222
Perlis,80.05,0.0004358575317964
Perlis,80.62,0.0003963036911336
Perlis,81.19,0.000361368804059
Perlis,81.76,0.0003301152209444
Perlis,82.34,0.0003030177302613
Perlis,82.91,0.0002816824353403
Perlis,83.48,0.0002676225623824
Perlis,84.06,0.0002609655843549
Perlis,84.63,0.0002599517129957
Perlis,85.2,0.0002614955017601
Perlis,85.77,0.0002624138278604
Perlis,86.35,0.0002606499353583
Perlis,86.92,0.0002559814503045
Perlis,87.49,0.0002499759281156
Perlis,88.07,0.0002451388371469
Perlis,88.64,0.0002434254321783
Perlis,89.21,0.0002447269547675
Perlis,89.78,0.0002463019059668
Perlis,90.36,0.0002438082594124
Perlis,90.93,0.000233516599465
Perlis,91.5,0.0002142890727165
Perlis,92.08,0.0001880048807929
Perlis,92.65,0.0001583136895759
Perlis,93.22,0.0001288086137267
Perlis,93.79,0.0001018715157756
Perlis,94.37,7.859670897442809e-05
Perlis,94.94,5.929674429188104e-05
Perlis,95.51,4.391571369283006e-05
Perlis,96.09,3.213041064950729e-05
Perlis,96.66,2.3362797306299536e-05
Perlis,97.23,1.6936228169954158e-05
Perlis,97.8,1.2327144450579256e-05
Perlis,98.38,9.289792210140036e-06
Perlis,98.95,7.738917764100356e-06
Perlis,99.52,7.505585415793821e-06
Perlis,100.1,8.18849606942321e-06
Perlis,100.67,9.223864220020049e-06
Perlis,101.24,1.0100343029798063e-05
Perlis,101.81,1.0529682146355077e-05
Perlis,102.39,1.044687543833216e-05
Perlis,102.96,9.886224774039254e-06
Perlis,103.53,8.883489128888447e-06
Perlis,104.11,7.48963635734742e-06
Perlis,104.68,5.840670967134136e-06
Perlis,105.25,4.17581258872513e-06
Perlis,105.82,2.7726161270161183e-06
Perlis,106.4,1.8623742769341984e-06
Perlis,106.97,1.5952417820754329e-06
Perlis,107.54,2.053174599865124e-06
Perlis,108.12,3.2505523677966946e-06
Perlis,108.69,5.080654515736844e-06
Perlis,109.26,7.243858675368909e-06
Perlis,109.83,9.254844712638877e-06
Perlis,110.41,1.059827997769228e-05
Perlis,110.98,1.098271327403343e-05
Perlis,111.55,1.0524894610488822e-05
Perlis,112.13,9.705123177200068e-06
Perlis,112.7,9.092104078862023e-06
Perlis,113.27,9.015725267265672e-06
Perlis,113.84,9.40558959064632e-06
Perlis,114.42,9.882277444947524e-06
Perlis,114.99,1.0012513871866435e-05
Perlis,115.56,9.557126238792062e-06
Perlis,116.14,8.578804031152431e-06
Perlis,116.71,7.37245041919463e-06
Perlis,117.28,6.274160825995816e-06
Perlis,117.85,5.466695527457186e-06
Perlis,118.43,4.901670411582316e-06
Perlis,119.0,4.381725317759311e-06
Sabah,1.0,3.5705426722125135e-05
Sabah,1.6,4.701462144056593e-05
Sabah,2.2,6.097642895085715e-05
Sabah,2.79,8.241109802848669e-05
Sabah,3.39,0.000114041171113
Sabah,3.99,0.0001565315218201
Sabah,4.59,0.0002107202354654
Sabah,5.19,0.0002840426876324
Sabah,5.78,0.0004031285852692
Sabah,6.38,0.0006243191178996
Sabah,6.98,0.0010300715117942
Sabah,7.58,0.0017028524066972
Sabah,8.18,0.0026777106213339
Sabah,8.77,0.0039062128831443
Sabah,9.37,0.0052827910727607
Sabah,9.97,0.0067213819783011
Sabah,10.57,0.0082054569234496
Sabah,11.17,0.0097804029090159
Sabah,11.76,0.0115099254518576
Sabah,12.36,0.0134058200855187
Sabah,12.96,0.0153595596754968
Sabah,13.56,0.017155055185524
Sabah,14.16,0.0186031683189643
Sabah,14.75,0.0196842281691477
Sabah,15.35,0.0205096371475652
Sabah,15.95,0.0211536719183751
Sabah,16.55,0.0216234829265628
Sabah,17.15,0.0219793175181058
Sabah,17.74,0.0223580415357557
Sabah,18.34,0.022833509929113
Sabah,18.94,0.0233150910904142
Sabah,19.54,0.0236549863018174
Sabah,20.14,0.0238344128850487
Sabah,20.73,0.0239850309002262
Sabah,21.33,0.0242570657110704
Sabah,21.93,0.0247262179063458
Sabah,22.53,0.0254168375565194
Sabah,23.13,0.0263280758587356
Sabah,23.72,0.0273828849269973
Sabah,24.32,0.0284241683013791
Sabah,24.92,0.0293316846901006
Sabah,25.52,0.0301061496435688
Sabah,26.12,0.0308108963682137
Sabah,26.71,0.0314678272945409
Sabah,27.31,0.0320461855315269
Sabah,27.91,0.0325329178734606
Sabah,28.51,0.0329563415352304
Sabah,29.11,0.0333356568239911
Sabah,29.7,0.0336427034891232
Sabah,30.3,0.0338050857337998
Sabah,30.9,0.03372162105569
Sabah,31.5,0.0332953625821981
Sabah,32.1,0.0325046108435642
Sabah,32.69,0.0314607380980195
Sabah,33.29,0.0303468513652799
Sabah,33.89,0.0292697680800475
Sabah,34.49,0.0282156369331099
Sabah,35.09,0.0271473926436952
Sabah,35.68,0.0260819851620532
Sabah,36.28,0.0250659569395995
Sabah,36.88,0.0241190345709273
Sabah,37.48,0.0232217834702478
Sabah,38.08,0.0223351643413032
Sabah,38.67,0.0214133484978055
Sabah,39.27,0.0204299823875591
Sabah,39.87,0.0194148573284193
Sabah,40.47,0.0184321836791325
Sabah,41.07,0.0175171067331124
Sabah,41.66,0.0166655132974174
Sabah,42.26,0.0158681356512571
Sabah,42.86,0.0151152554078836
Sabah,43.46,0.0143779079785395
Sabah,44.06,0.0136205059252801
Sabah,44.65,0.0128475298969072
Sabah,45.25,0.0121189120311594
Sabah,45.85,0.0114976455258654
Sabah,46.45,0.0109870967023046
Sabah,47.05,0.0105289809489994
Sabah,47.64,0.0100678345360875
Sabah,48.24,0.0096379591989807
Sabah,48.84,0.0094260654253606
Sabah,49.44,0.0097546776121058
Sabah,50.04,0.0108993520114739
Sabah,50.63,0.0127687565036343
Sabah,51.23,0.014752998273921
Sabah,51.83,0.0160218297477454
Sabah,52.43,0.0160882247859436
Sabah,53.03,0.01509148008646
Sabah,53.62,0.0135171625227455
Sabah,54.22,0.0117729187795307
Sabah,54.82,0.0100956098169514
Sabah,55.42,0.008634874613414
Sabah,56.02,0.0074500205788286
Sabah,56.61,0.0064974206491266
Sabah,57.21,0.0056925802513979
Sabah,57.81,0.0049766824444314
Sabah,58.41,0.0043331703394349
Sabah,59.01,0.0037688126591944
Sabah,59.6,0.0032883013011952
Sabah,60.2,0.0028798111460744
Sabah,60.8,0.0025182170944071
Sabah,61.4,0.0021822610869965
Sabah,61.99,0.0018707690279934
Sabah,62.59,0.0016016373589434
Sabah,63.19,0.0013940141342426
Sabah,63.79,0.001251308024873
Sabah,64.39,0.0011602496369217
Sabah,64.98,0.0011007032300222
Sabah,65.58,0.0010513154712463
Sabah,66.18,0.000993540887761
Sabah,66.78,0.0009211216224678
Sabah,67.38,0.0008431258680473
Sabah,67.97,0.0007730001268698
Sabah,68.57,0.0007176205427591
Sabah,69.17,0.0006772369327189
Sabah,69.77,0.0006501611594115
Sabah,70.37,0.0006323427240226
Sabah,70.96,0.0006136135083962
Sabah,71.56,0.0005803474331841
Sabah,72.16,0.0005247709059566
Sabah,72.76,0.0004516349884278
Sabah,73.36,0.0003767369150765
Sabah,73.95,0.0003179501689531
Sabah,74.55,0.0002836279836167
Sabah,75.15,0.0002676950675013
Sabah,75.75,0.0002571732977823
Sabah,76.35,0.0002446186953246
Sabah,76.94,0.0002323565016448
Sabah,77.54,0.0002252843214038
Sabah,78.14,0.0002231225538001
Sabah,78.74,0.0002216757308839
Sabah,79.34,0.0002173461287752
Sabah,79.93,0.0002077502723684
Sabah,80.53,0.0001917928661966
Sabah,81.13,0.0001715061427196
Sabah,81.73,0.0001518767025272
Sabah,82.33,0.0001373613321427
Sabah,82.92,0.0001287872664704
Sabah,83.52,0.0001238146836881
Sabah,84.12,0.0001191658269441
Sabah,84.72,0.0001117758510351
Sabah,85.32,0.0001000739014775
Sabah,85.91,8.563271988709454e-05
Sabah,86.51,7.211266795859199e-05
Sabah,87.11,6.26545978986736e-05
Sabah,87.71,5.928165727636248e-05
Sabah,88.31,6.229811509752513e-05
Sabah,88.9,6.831223173654375e-05
Sabah,89.5,7.134911895962753e-05
Sabah,90.1,6.772095264193815e-05
Sabah,90.7,5.890688144700846e-05
Sabah,91.3,4.951103695284187e-05
Sabah,91.89,4.335977533225028e-05
Sabah,92.49,4.168392235351872e-05
Sabah,93.09,4.317238171292471e-05
Sabah,93.69,4.429090531129989e-05
Sabah,94.29,4.14315377811317e-05
Sabah,94.88,3.4526757924275615e-05
Sabah,95.48,2.7170699564573505e-05
Sabah,96.08,2.2736332920260903e-05
Sabah,96.68,2.173237704597e-05
Sabah,97.28,2.242343773592984e-05
Sabah,97.87,2.26241486597536e-05
Sabah,98.47,2.110178256154616e-05
Sabah,99.07,1.814015022221419e-05
Sabah,99.67,1.504565796883174e-05
Sabah,100.27,1.300120563601356e-05
Sabah,100.86,1.2265920498442952e-05
