shapeISO,state,aqi,date,shapeISO.1
MY-16,Wilayah Persekutuan,25.18,2018-01-01,null
MY-16,Wilayah Persekutuan,28.16,2018-02-01,null
MY-16,Wilayah Persekutuan,27.83,2018-03-01,null
MY-16,Wilayah Persekutuan,29.35,2018-04-01,null
MY-16,Wilayah Persekutuan,27.81,2018-05-01,null
MY-16,Wilayah Persekutuan,30.06,2018-06-01,null
MY-16,Wilayah Persekutuan,32.28,2018-07-01,null
MY-16,Wilayah Persekutuan,50.14,2018-08-01,null
MY-16,Wilayah Persekutuan,58.32,2018-09-01,null
MY-16,Wilayah Persekutuan,54.41,2018-10-01,null
MY-16,Wilayah Persekutuan,48.85,2018-11-01,null
MY-16,Wilayah Persekutuan,48.1,2018-12-01,null
MY-16,Wilayah Persekutuan,48.5,2019-01-01,null
MY-16,Wilayah Persekutuan,55.4,2019-02-01,null
MY-16,Wilayah Persekutuan,62.22,2019-03-01,null
MY-16,Wilayah Persekutuan,58.28,2019-04-01,null
MY-16,Wilayah Persekutuan,54.36,2019-05-01,null
MY-16,Wilayah Persekutuan,50.74,2019-06-01,null
MY-16,Wilayah Persekutuan,58.44,2019-07-01,null
MY-16,Wilayah Persekutuan,68.83,2019-08-01,null
MY-16,Wilayah Persekutuan,99.59,2019-09-01,null
MY-16,Wilayah Persekutuan,55.77,2019-10-01,null
MY-16,Wilayah Persekutuan,55.7,2019-11-01,null
MY-16,Wilayah Persekutuan,50.05,2019-12-01,null
MY-16,Wilayah Persekutuan,51.15,2020-01-01,null
MY-16,Wilayah Persekutuan,50.38,2020-02-01,null
MY-16,Wilayah Persekutuan,54.66,2020-03-01,null
MY-16,Wilayah Persekutuan,49.51,2020-04-01,null
MY-16,Wilayah Persekutuan,50.1,2020-05-01,null
MY-16,Wilayah Persekutuan,51.35,2020-06-01,null
MY-16,Wilayah Persekutuan,50.6,2020-07-01,null
MY-16,Wilayah Persekutuan,55.34,2020-08-01,null
MY-16,Wilayah Persekutuan,47.92,2020-09-01,null
MY-16,Wilayah Persekutuan,52.32,2020-10-01,null
MY-16,Wilayah Persekutuan,48.73,2020-11-01,null
MY-16,Wilayah Persekutuan,48.06,2020-12-01,null
MY-16,Wilayah Persekutuan,45.16,2021-01-01,null
MY-16,Wilayah Persekutuan,55.03,2021-02-01,null
MY-16,Wilayah Persekutuan,54.38,2021-03-01,null
MY-16,Wilayah Persekutuan,54.97,2021-04-01,null
MY-16,Wilayah Persekutuan,53.78,2021-05-01,null
MY-16,Wilayah Persekutuan,53.6,2021-06-01,null
MY-16,Wilayah Persekutuan,53.71,2021-07-01,null
MY-16,Wilayah Persekutuan,50.11,2021-08-01,null
MY-16,Wilayah Persekutuan,51.26,2021-09-01,null
MY-16,Wilayah Persekutuan,52.8,2021-10-01,null
MY-16,Wilayah Persekutuan,48.96,2021-11-01,null
MY-16,Wilayah Persekutuan,48.82,2021-12-01,null
MY-16,Wilayah Persekutuan,53.59,2022-01-01,null
MY-16,Wilayah Persekutuan,46.6,2022-02-01,null
MY-16,Wilayah Persekutuan,48.22,2022-03-01,null
MY-16,Wilayah Persekutuan,51.57,2022-04-01,null
MY-16,Wilayah Persekutuan,52.62,2022-05-01,null
MY-16,Wilayah Persekutuan,null,2015-07-01,null
MY-16,Wilayah Persekutuan,null,2015-08-01,null
MY-16,Wilayah Persekutuan,null,2015-09-01,null
MY-16,Wilayah Persekutuan,null,2015-10-01,null
MY-16,Wilayah Persekutuan,null,2015-11-01,null
MY-16,Wilayah Persekutuan,null,2015-12-01,null
MY-16,Wilayah Persekutuan,null,2016-01-01,null
MY-16,Wilayah Persekutuan,null,2016-02-01,null
MY-16,Wilayah Persekutuan,null,2016-03-01,null
MY-16,Wilayah Persekutuan,null,2016-04-01,null
MY-16,Wilayah Persekutuan,null,2016-05-01,null
MY-16,Wilayah Persekutuan,null,2016-06-01,null
MY-16,Wilayah Persekutuan,null,2016-07-01,null
MY-16,Wilayah Persekutuan,null,2016-08-01,null
MY-16,Wilayah Persekutuan,null,2016-09-01,null
MY-16,Wilayah Persekutuan,null,2016-10-01,null
MY-16,Wilayah Persekutuan,null,2016-11-01,null
MY-16,Wilayah Persekutuan,null,2016-12-01,null
MY-16,Wilayah Persekutuan,36.63,2005-10-01,null
MY-16,Wilayah Persekutuan,32.6,2005-11-01,null
MY-16,Wilayah Persekutuan,34.74,2005-12-01,null
MY-16,Wilayah Persekutuan,38.26,2006-01-01,null
MY-16,Wilayah Persekutuan,35.03,2006-02-01,null
MY-16,Wilayah Persekutuan,45.42,2006-03-01,null
MY-16,Wilayah Persekutuan,40.57,2006-04-01,null
MY-16,Wilayah Persekutuan,39.89,2006-05-01,null
MY-16,Wilayah Persekutuan,40.49,2006-06-01,null
MY-16,Wilayah Persekutuan,49.82,2006-07-01,null
MY-16,Wilayah Persekutuan,54.18,2006-08-01,null
MY-16,Wilayah Persekutuan,48.71,2006-09-01,null
MY-16,Wilayah Persekutuan,61.96,2006-10-01,null
MY-16,Wilayah Persekutuan,38.08,2006-11-01,null
MY-16,Wilayah Persekutuan,35.1,2006-12-01,null
MY-16,Wilayah Persekutuan,36.24,2007-01-01,null
MY-16,Wilayah Persekutuan,39.07,2007-02-01,null
MY-16,Wilayah Persekutuan,45.4,2007-03-01,null
MY-16,Wilayah Persekutuan,38.63,2007-04-01,null
MY-16,Wilayah Persekutuan,38.35,2007-05-01,null
MY-16,Wilayah Persekutuan,39.12,2007-06-01,null
MY-16,Wilayah Persekutuan,41.72,2007-07-01,null
MY-16,Wilayah Persekutuan,42.42,2007-08-01,null
MY-16,Wilayah Persekutuan,41.86,2007-09-01,null
MY-16,Wilayah Persekutuan,37.92,2007-10-01,null
MY-16,Wilayah Persekutuan,37.01,2007-11-01,null
MY-16,Wilayah Persekutuan,33.11,2007-12-01,null
MY-16,Wilayah Persekutuan,36.38,2008-01-01,null
MY-16,Wilayah Persekutuan,43.85,2008-02-01,null
MY-16,Wilayah Persekutuan,35.33,2008-03-01,null
MY-16,Wilayah Persekutuan,39.27,2008-04-01,null
MY-16,Wilayah Persekutuan,45.8,2008-05-01,null
MY-16,Wilayah Persekutuan,41.24,2008-06-01,null
MY-16,Wilayah Persekutuan,38.49,2008-07-01,null
MY-16,Wilayah Persekutuan,43.53,2008-08-01,null
MY-16,Wilayah Persekutuan,38.92,2008-09-01,null
MY-16,Wilayah Persekutuan,33.86,2008-10-01,null
MY-16,Wilayah Persekutuan,34.81,2008-11-01,null
MY-16,Wilayah Persekutuan,37.61,2008-12-01,null
MY-16,Wilayah Persekutuan,38.89,2009-01-01,null
MY-16,Wilayah Persekutuan,48.56,2009-02-01,null
MY-16,Wilayah Persekutuan,41.97,2009-03-01,null
MY-16,Wilayah Persekutuan,41.29,2009-04-01,null
MY-16,Wilayah Persekutuan,45.09,2009-05-01,null
MY-16,Wilayah Persekutuan,54.46,2009-06-01,null
MY-16,Wilayah Persekutuan,55.3,2009-07-01,null
MY-16,Wilayah Persekutuan,49.51,2009-08-01,null
MY-16,Wilayah Persekutuan,45.5,2009-09-01,null
MY-16,Wilayah Persekutuan,40.6,2009-10-01,null
MY-16,Wilayah Persekutuan,32.05,2009-11-01,null
MY-16,Wilayah Persekutuan,33.43,2009-12-01,null
MY-16,Wilayah Persekutuan,37.55,2010-01-01,null
MY-16,Wilayah Persekutuan,46.61,2010-02-01,null
MY-16,Wilayah Persekutuan,47.24,2010-03-01,null
MY-16,Wilayah Persekutuan,43.08,2010-04-01,null
MY-16,Wilayah Persekutuan,44.24,2010-05-01,null
MY-16,Wilayah Persekutuan,44.74,2010-06-01,null
MY-16,Wilayah Persekutuan,43.78,2010-07-01,null
MY-16,Wilayah Persekutuan,43.2,2010-08-01,null
MY-16,Wilayah Persekutuan,43.04,2010-09-01,null
MY-16,Wilayah Persekutuan,44.44,2010-10-01,null
MY-16,Wilayah Persekutuan,38.33,2010-11-01,null
MY-16,Wilayah Persekutuan,35.78,2010-12-01,null
MY-16,Wilayah Persekutuan,38.47,2011-01-01,null
MY-16,Wilayah Persekutuan,48.53,2011-02-01,null
MY-16,Wilayah Persekutuan,41.84,2011-03-01,null
MY-16,Wilayah Persekutuan,45.54,2011-04-01,null
MY-16,Wilayah Persekutuan,42.28,2011-05-01,null
MY-16,Wilayah Persekutuan,48.54,2011-06-01,null
MY-16,Wilayah Persekutuan,53.18,2011-07-01,null
MY-16,Wilayah Persekutuan,46.9,2011-08-01,null
MY-16,Wilayah Persekutuan,50.32,2011-09-01,null
MY-16,Wilayah Persekutuan,38.98,2011-10-01,null
MY-16,Wilayah Persekutuan,33.8,2011-11-01,null
MY-16,Wilayah Persekutuan,36.9,2011-12-01,null
MY-16,Wilayah Persekutuan,38.33,2012-01-01,null
MY-16,Wilayah Persekutuan,38.88,2012-02-01,null
MY-16,Wilayah Persekutuan,42.74,2012-03-01,null
MY-16,Wilayah Persekutuan,41.5,2012-04-01,null
MY-16,Wilayah Persekutuan,42.56,2012-05-01,null
MY-16,Wilayah Persekutuan,55.09,2012-06-01,null
MY-16,Wilayah Persekutuan,43.04,2012-07-01,null
MY-16,Wilayah Persekutuan,51.94,2012-08-01,null
MY-16,Wilayah Persekutuan,50.52,2012-09-01,null
MY-16,Wilayah Persekutuan,42.18,2012-10-01,null
MY-16,Wilayah Persekutuan,36.04,2012-11-01,null
MY-16,Wilayah Persekutuan,38.2,2012-12-01,null
MY-16,Wilayah Persekutuan,43.2,2013-01-01,null
MY-16,Wilayah Persekutuan,38.46,2013-02-01,null
MY-16,Wilayah Persekutuan,44.66,2013-03-01,null
MY-16,Wilayah Persekutuan,41.07,2013-04-01,null
MY-16,Wilayah Persekutuan,39.6,2013-05-01,null
MY-16,Wilayah Persekutuan,73.76,2013-06-01,null
MY-16,Wilayah Persekutuan,47.88,2013-07-01,null
MY-16,Wilayah Persekutuan,45.5,2013-08-01,null
MY-16,Wilayah Persekutuan,40.22,2013-09-01,null
MY-16,Wilayah Persekutuan,36.58,2013-10-01,null
MY-16,Wilayah Persekutuan,33.53,2013-11-01,null
MY-16,Wilayah Persekutuan,30.66,2013-12-01,null
MY-16,Wilayah Persekutuan,33.84,2014-01-01,null
MY-16,Wilayah Persekutuan,46.4,2014-02-01,null
MY-16,Wilayah Persekutuan,59.84,2014-03-01,null
MY-16,Wilayah Persekutuan,41.34,2014-04-01,null
MY-16,Wilayah Persekutuan,35.31,2014-05-01,null
MY-16,Wilayah Persekutuan,47.12,2014-06-01,null
MY-16,Wilayah Persekutuan,52.36,2014-07-01,null
MY-16,Wilayah Persekutuan,36.72,2014-08-01,null
MY-16,Wilayah Persekutuan,48.7,2014-09-01,null
MY-16,Wilayah Persekutuan,49.05,2014-10-01,null
MY-16,Wilayah Persekutuan,35.08,2014-11-01,null
MY-16,Wilayah Persekutuan,39.23,2014-12-01,null
MY-16,Wilayah Persekutuan,42.11,2015-01-01,null
MY-16,Wilayah Persekutuan,42.28,2015-02-01,null
MY-16,Wilayah Persekutuan,49.86,2015-03-01,null
MY-16,Wilayah Persekutuan,44.29,2015-04-01,null
MY-16,Wilayah Persekutuan,44.71,2015-05-01,null
MY-16,Wilayah Persekutuan,45.86,2015-06-01,null
MY-16,Wilayah Persekutuan,41.73,2017-01-01,null
MY-16,Wilayah Persekutuan,42.01,2017-02-01,null
MY-16,Wilayah Persekutuan,44.95,2017-03-01,null
MY-16,Wilayah Persekutuan,37.63,2017-04-01,null
MY-16,Wilayah Persekutuan,30.44,2017-05-01,null
MY-16,Wilayah Persekutuan,33.21,2017-06-01,null
MY-16,Wilayah Persekutuan,30.91,2017-07-01,null
MY-16,Wilayah Persekutuan,29.38,2017-08-01,null
MY-16,Wilayah Persekutuan,27.11,2017-09-01,null
MY-16,Wilayah Persekutuan,29.32,2017-10-01,null
MY-16,Wilayah Persekutuan,25.35,2017-11-01,null
MY-16,Wilayah Persekutuan,26.0,2017-12-01,null
MY-16,Wilayah Persekutuan,25.18,2018-01-01,null
MY-16,Wilayah Persekutuan,28.16,2018-02-01,null
MY-16,Wilayah Persekutuan,27.83,2018-03-01,null
MY-16,Wilayah Persekutuan,29.35,2018-04-01,null
MY-16,Wilayah Persekutuan,27.81,2018-05-01,null
MY-16,Wilayah Persekutuan,30.06,2018-06-01,null
MY-16,Wilayah Persekutuan,32.28,2018-07-01,null
MY-16,Wilayah Persekutuan,50.14,2018-08-01,null
MY-16,Wilayah Persekutuan,58.32,2018-09-01,null
MY-16,Wilayah Persekutuan,54.41,2018-10-01,null
MY-16,Wilayah Persekutuan,48.85,2018-11-01,null
MY-16,Wilayah Persekutuan,48.1,2018-12-01,null
MY-16,Wilayah Persekutuan,48.5,2019-01-01,null
MY-16,Wilayah Persekutuan,55.4,2019-02-01,null
MY-16,Wilayah Persekutuan,62.22,2019-03-01,null
MY-16,Wilayah Persekutuan,58.28,2019-04-01,null
MY-16,Wilayah Persekutuan,54.36,2019-05-01,null
MY-16,Wilayah Persekutuan,50.74,2019-06-01,null
MY-16,Wilayah Persekutuan,58.44,2019-07-01,null
MY-16,Wilayah Persekutuan,68.83,2019-08-01,null
MY-16,Wilayah Persekutuan,99.59,2019-09-01,null
MY-16,Wilayah Persekutuan,55.77,2019-10-01,null
MY-16,Wilayah Persekutuan,55.7,2019-11-01,null
MY-16,Wilayah Persekutuan,50.05,2019-12-01,null
MY-16,Wilayah Persekutuan,51.15,2020-01-01,null
MY-16,Wilayah Persekutuan,50.38,2020-02-01,null
MY-16,Wilayah Persekutuan,54.66,2020-03-01,null
MY-16,Wilayah Persekutuan,49.51,2020-04-01,null
MY-16,Wilayah Persekutuan,50.1,2020-05-01,null
MY-16,Wilayah Persekutuan,51.35,2020-06-01,null
MY-16,Wilayah Persekutuan,50.6,2020-07-01,null
MY-16,Wilayah Persekutuan,55.34,2020-08-01,null
MY-16,Wilayah Persekutuan,47.92,2020-09-01,null
MY-16,Wilayah Persekutuan,52.32,2020-10-01,null
MY-16,Wilayah Persekutuan,48.73,2020-11-01,null
MY-16,Wilayah Persekutuan,48.06,2020-12-01,null
MY-16,Wilayah Persekutuan,45.16,2021-01-01,null
MY-16,Wilayah Persekutuan,55.03,2021-02-01,null
MY-16,Wilayah Persekutuan,54.38,2021-03-01,null
MY-16,Wilayah Persekutuan,54.97,2021-04-01,null
MY-16,Wilayah Persekutuan,53.78,2021-05-01,null
MY-16,Wilayah Persekutuan,53.6,2021-06-01,null
MY-16,Wilayah Persekutuan,53.71,2021-07-01,null
MY-16,Wilayah Persekutuan,50.11,2021-08-01,null
MY-16,Wilayah Persekutuan,51.26,2021-09-01,null
MY-16,Wilayah Persekutuan,52.8,2021-10-01,null
MY-16,Wilayah Persekutuan,48.96,2021-11-01,null
MY-16,Wilayah Persekutuan,48.82,2021-12-01,null
MY-16,Wilayah Persekutuan,53.59,2022-01-01,null
MY-16,Wilayah Persekutuan,46.6,2022-02-01,null
MY-16,Wilayah Persekutuan,48.22,2022-03-01,null
MY-16,Wilayah Persekutuan,51.57,2022-04-01,null
MY-16,Wilayah Persekutuan,52.62,2022-05-01,null
MY-16,Wilayah Persekutuan,null,2015-07-01,null
MY-16,Wilayah Persekutuan,null,2015-08-01,null
MY-16,Wilayah Persekutuan,null,2015-09-01,null
MY-16,Wilayah Persekutuan,null,2015-10-01,null
MY-16,Wilayah Persekutuan,null,2015-11-01,null
MY-16,Wilayah Persekutuan,null,2015-12-01,null
MY-16,Wilayah Persekutuan,null,2016-01-01,null
MY-16,Wilayah Persekutuan,null,2016-02-01,null
MY-16,Wilayah Persekutuan,null,2016-03-01,null
MY-16,Wilayah Persekutuan,null,2016-04-01,null
MY-16,Wilayah Persekutuan,null,2016-05-01,null
MY-16,Wilayah Persekutuan,null,2016-06-01,null
MY-16,Wilayah Persekutuan,null,2016-07-01,null
MY-16,Wilayah Persekutuan,null,2016-08-01,null
MY-16,Wilayah Persekutuan,null,2016-09-01,null
MY-16,Wilayah Persekutuan,null,2016-10-01,null
MY-16,Wilayah Persekutuan,null,2016-11-01,null
MY-16,Wilayah Persekutuan,null,2016-12-01,null
MY-11,Terengganu,33.66,2005-10-01,null
MY-11,Terengganu,30.93,2005-11-01,null
MY-11,Terengganu,33.07,2005-12-01,null
MY-11,Terengganu,42.68,2006-01-01,null
MY-11,Terengganu,43.26,2006-02-01,null
MY-11,Terengganu,41.26,2006-03-01,null
MY-11,Terengganu,37.42,2006-04-01,null
MY-11,Terengganu,40.33,2006-05-01,null
MY-11,Terengganu,42.75,2006-06-01,null
MY-11,Terengganu,47.86,2006-07-01,null
MY-11,Terengganu,49.42,2006-08-01,null
MY-11,Terengganu,43.31,2006-09-01,null
MY-11,Terengganu,49.4,2006-10-01,null
MY-11,Terengganu,29.78,2006-11-01,null
MY-11,Terengganu,38.86,2006-12-01,null
MY-11,Terengganu,39.49,2007-01-01,null
MY-11,Terengganu,40.04,2007-02-01,null
MY-11,Terengganu,38.21,2007-03-01,null
MY-11,Terengganu,34.26,2007-04-01,null
MY-11,Terengganu,35.97,2007-05-01,null
MY-11,Terengganu,37.55,2007-06-01,null
MY-11,Terengganu,40.16,2007-07-01,null
MY-11,Terengganu,41.16,2007-08-01,null
MY-11,Terengganu,38.91,2007-09-01,null
MY-11,Terengganu,35.79,2007-10-01,null
MY-11,Terengganu,36.56,2007-11-01,null
MY-11,Terengganu,41.58,2007-12-01,null
MY-11,Terengganu,43.97,2008-01-01,null
MY-11,Terengganu,46.47,2008-02-01,null
MY-11,Terengganu,40.66,2008-03-01,null
MY-11,Terengganu,39.48,2008-04-01,null
MY-11,Terengganu,47.28,2008-05-01,null
MY-11,Terengganu,42.4,2008-06-01,null
MY-11,Terengganu,38.76,2008-07-01,null
MY-11,Terengganu,40.78,2008-08-01,null
MY-11,Terengganu,43.91,2008-09-01,null
MY-11,Terengganu,40.76,2008-10-01,null
MY-11,Terengganu,33.87,2008-11-01,null
MY-11,Terengganu,38.22,2008-12-01,null
MY-11,Terengganu,47.26,2009-01-01,null
MY-11,Terengganu,43.44,2009-02-01,null
MY-11,Terengganu,33.42,2009-03-01,null
MY-11,Terengganu,39.57,2009-04-01,null
MY-11,Terengganu,38.13,2009-05-01,null
MY-11,Terengganu,45.51,2009-06-01,null
MY-11,Terengganu,47.23,2009-07-01,null
MY-11,Terengganu,41.6,2009-08-01,null
MY-11,Terengganu,41.14,2009-09-01,null
MY-11,Terengganu,34.4,2009-10-01,null
MY-11,Terengganu,29.51,2009-11-01,null
MY-11,Terengganu,41.97,2009-12-01,null
MY-11,Terengganu,40.73,2010-01-01,null
MY-11,Terengganu,39.02,2010-02-01,null
MY-11,Terengganu,39.03,2010-03-01,null
MY-11,Terengganu,37.2,2010-04-01,null
MY-11,Terengganu,42.78,2010-05-01,null
MY-11,Terengganu,38.21,2010-06-01,null
MY-11,Terengganu,36.64,2010-07-01,null
MY-11,Terengganu,39.81,2010-08-01,null
MY-11,Terengganu,36.86,2010-09-01,null
MY-11,Terengganu,42.75,2010-10-01,null
MY-11,Terengganu,36.57,2010-11-01,null
MY-11,Terengganu,37.39,2010-12-01,null
MY-11,Terengganu,45.36,2011-01-01,null
MY-11,Terengganu,46.38,2011-02-01,null
MY-11,Terengganu,38.2,2011-03-01,null
MY-11,Terengganu,41.77,2011-04-01,null
MY-11,Terengganu,46.16,2011-05-01,null
MY-11,Terengganu,44.32,2011-06-01,null
MY-11,Terengganu,48.21,2011-07-01,null
MY-11,Terengganu,43.15,2011-08-01,null
MY-11,Terengganu,42.36,2011-09-01,null
MY-11,Terengganu,39.94,2011-10-01,null
MY-11,Terengganu,32.94,2011-11-01,null
MY-11,Terengganu,41.42,2011-12-01,null
MY-11,Terengganu,41.41,2012-01-01,null
MY-11,Terengganu,45.33,2012-02-01,null
MY-11,Terengganu,41.96,2012-03-01,null
MY-11,Terengganu,40.96,2012-04-01,null
MY-11,Terengganu,44.92,2012-05-01,null
MY-11,Terengganu,53.11,2012-06-01,null
MY-11,Terengganu,48.03,2012-07-01,null
MY-11,Terengganu,50.22,2012-08-01,null
MY-11,Terengganu,47.06,2012-09-01,null
MY-11,Terengganu,40.77,2012-10-01,null
MY-11,Terengganu,36.47,2012-11-01,null
MY-11,Terengganu,37.84,2012-12-01,null
MY-11,Terengganu,43.87,2013-01-01,null
MY-11,Terengganu,42.6,2013-02-01,null
MY-11,Terengganu,45.88,2013-03-01,null
MY-11,Terengganu,39.92,2013-04-01,null
MY-11,Terengganu,39.72,2013-05-01,null
MY-11,Terengganu,68.94,2013-06-01,null
MY-11,Terengganu,47.73,2013-07-01,null
MY-11,Terengganu,48.31,2013-08-01,null
MY-11,Terengganu,47.72,2013-09-01,null
MY-11,Terengganu,41.29,2013-10-01,null
MY-11,Terengganu,33.37,2013-11-01,null
MY-11,Terengganu,37.92,2013-12-01,null
MY-11,Terengganu,39.2,2014-01-01,null
MY-11,Terengganu,36.93,2014-02-01,null
MY-11,Terengganu,37.98,2014-03-01,null
MY-11,Terengganu,50.11,2014-04-01,null
MY-11,Terengganu,43.7,2014-05-01,null
MY-11,Terengganu,42.21,2014-06-01,null
MY-11,Terengganu,43.03,2014-07-01,null
MY-11,Terengganu,40.05,2014-08-01,null
MY-11,Terengganu,50.11,2014-09-01,null
MY-11,Terengganu,39.46,2014-10-01,null
MY-11,Terengganu,31.26,2014-11-01,null
MY-11,Terengganu,36.04,2014-12-01,null
MY-11,Terengganu,48.43,2015-01-01,null
MY-11,Terengganu,49.16,2015-02-01,null
MY-11,Terengganu,47.58,2015-03-01,null
MY-11,Terengganu,41.42,2015-04-01,null
MY-11,Terengganu,42.66,2015-05-01,null
MY-11,Terengganu,52.79,2015-06-01,null
MY-11,Terengganu,39.43,2017-01-01,null
MY-11,Terengganu,44.08,2017-02-01,null
MY-11,Terengganu,43.16,2017-03-01,null
MY-11,Terengganu,26.48,2017-04-01,null
MY-11,Terengganu,21.61,2017-05-01,null
MY-11,Terengganu,20.98,2017-06-01,null
MY-11,Terengganu,24.54,2017-07-01,null
MY-11,Terengganu,21.22,2017-08-01,null
MY-11,Terengganu,19.76,2017-09-01,null
MY-11,Terengganu,19.36,2017-10-01,null
MY-11,Terengganu,16.23,2017-11-01,null
MY-11,Terengganu,20.71,2017-12-01,null
MY-11,Terengganu,19.36,2018-01-01,null
MY-11,Terengganu,29.14,2018-02-01,null
MY-11,Terengganu,23.57,2018-03-01,null
MY-11,Terengganu,21.93,2018-04-01,null
MY-11,Terengganu,19.36,2018-05-01,null
MY-11,Terengganu,23.02,2018-06-01,null
MY-11,Terengganu,28.27,2018-07-01,null
MY-11,Terengganu,45.67,2018-08-01,null
MY-11,Terengganu,48.15,2018-09-01,null
MY-11,Terengganu,43.69,2018-10-01,null
MY-11,Terengganu,37.8,2018-11-01,null
MY-11,Terengganu,32.65,2018-12-01,null
MY-11,Terengganu,41.76,2019-01-01,null
MY-11,Terengganu,45.75,2019-02-01,null
MY-11,Terengganu,56.36,2019-03-01,null
MY-11,Terengganu,53.88,2019-04-01,null
MY-11,Terengganu,51.56,2019-05-01,null
MY-11,Terengganu,48.73,2019-06-01,null
MY-11,Terengganu,56.07,2019-07-01,null
MY-11,Terengganu,64.06,2019-08-01,null
MY-11,Terengganu,72.94,2019-09-01,null
MY-11,Terengganu,39.37,2019-10-01,null
MY-11,Terengganu,36.21,2019-11-01,null
MY-11,Terengganu,41.22,2019-12-01,null
MY-11,Terengganu,44.0,2020-01-01,null
MY-11,Terengganu,45.06,2020-02-01,null
MY-11,Terengganu,47.74,2020-03-01,null
MY-11,Terengganu,41.23,2020-04-01,null
MY-11,Terengganu,41.8,2020-05-01,null
MY-11,Terengganu,42.77,2020-06-01,null
MY-11,Terengganu,42.59,2020-07-01,null
MY-11,Terengganu,49.61,2020-08-01,null
MY-11,Terengganu,48.12,2020-09-01,null
MY-11,Terengganu,44.5,2020-10-01,null
MY-11,Terengganu,32.58,2020-11-01,null
MY-11,Terengganu,33.68,2020-12-01,null
MY-11,Terengganu,40.15,2021-01-01,null
MY-11,Terengganu,51.2,2021-02-01,null
MY-11,Terengganu,40.34,2021-03-01,null
MY-11,Terengganu,44.05,2021-04-01,null
MY-11,Terengganu,40.76,2021-05-01,null
MY-11,Terengganu,47.3,2021-06-01,null
MY-11,Terengganu,51.26,2021-07-01,null
MY-11,Terengganu,47.03,2021-08-01,null
MY-11,Terengganu,43.68,2021-09-01,null
MY-11,Terengganu,45.69,2021-10-01,null
MY-11,Terengganu,29.79,2021-11-01,null
MY-11,Terengganu,38.17,2021-12-01,null
MY-11,Terengganu,45.33,2022-01-01,null
MY-11,Terengganu,33.19,2022-02-01,null
MY-11,Terengganu,43.08,2022-03-01,null
MY-11,Terengganu,45.69,2022-04-01,null
MY-11,Terengganu,44.27,2022-05-01,null
MY-11,Terengganu,null,2015-07-01,null
MY-11,Terengganu,null,2015-08-01,null
MY-11,Terengganu,null,2015-09-01,null
MY-11,Terengganu,null,2015-10-01,null
MY-11,Terengganu,null,2015-11-01,null
MY-11,Terengganu,null,2015-12-01,null
MY-11,Terengganu,null,2016-01-01,null
MY-11,Terengganu,null,2016-02-01,null
MY-11,Terengganu,null,2016-03-01,null
MY-11,Terengganu,null,2016-04-01,null
MY-11,Terengganu,null,2016-05-01,null
MY-11,Terengganu,null,2016-06-01,null
MY-11,Terengganu,null,2016-07-01,null
MY-11,Terengganu,null,2016-08-01,null
MY-11,Terengganu,null,2016-09-01,null
MY-11,Terengganu,null,2016-10-01,null
MY-11,Terengganu,null,2016-11-01,null
MY-11,Terengganu,null,2016-12-01,null
MY-06,Pahang,44.4,2005-10-01,null
MY-06,Pahang,39.56,2005-11-01,null
MY-06,Pahang,39.8,2005-12-01,null
MY-06,Pahang,44.02,2006-01-01,null
MY-06,Pahang,41.34,2006-02-01,null
MY-06,Pahang,46.84,2006-03-01,null
MY-06,Pahang,43.39,2006-04-01,null
MY-06,Pahang,40.84,2006-05-01,null
MY-06,Pahang,41.78,2006-06-01,null
MY-06,Pahang,49.1,2006-07-01,null
MY-06,Pahang,53.58,2006-08-01,null
MY-06,Pahang,50.79,2006-09-01,null
MY-06,Pahang,60.26,2006-10-01,null
MY-06,Pahang,41.09,2006-11-01,null
MY-06,Pahang,39.9,2006-12-01,null
MY-06,Pahang,38.24,2007-01-01,null
MY-06,Pahang,39.33,2007-02-01,null
MY-06,Pahang,38.85,2007-03-01,null
MY-06,Pahang,38.4,2007-04-01,null
MY-06,Pahang,38.31,2007-05-01,null
MY-06,Pahang,42.0,2007-06-01,null
MY-06,Pahang,45.93,2007-07-01,null
MY-06,Pahang,47.15,2007-08-01,null
MY-06,Pahang,44.85,2007-09-01,null
MY-06,Pahang,36.57,2007-10-01,null
MY-06,Pahang,39.8,2007-11-01,null
MY-06,Pahang,37.96,2007-12-01,null
MY-06,Pahang,39.63,2008-01-01,null
MY-06,Pahang,48.35,2008-02-01,null
MY-06,Pahang,46.39,2008-03-01,null
MY-06,Pahang,43.95,2008-04-01,null
MY-06,Pahang,47.58,2008-05-01,null
MY-06,Pahang,46.8,2008-06-01,null
MY-06,Pahang,44.3,2008-07-01,null
MY-06,Pahang,44.66,2008-08-01,null
MY-06,Pahang,45.87,2008-09-01,null
MY-06,Pahang,41.48,2008-10-01,null
MY-06,Pahang,40.92,2008-11-01,null
MY-06,Pahang,43.66,2008-12-01,null
MY-06,Pahang,49.88,2009-01-01,null
MY-06,Pahang,49.97,2009-02-01,null
MY-06,Pahang,46.04,2009-03-01,null
MY-06,Pahang,48.37,2009-04-01,null
MY-06,Pahang,41.35,2009-05-01,null
MY-06,Pahang,47.26,2009-06-01,null
MY-06,Pahang,51.35,2009-07-01,null
MY-06,Pahang,45.98,2009-08-01,null
MY-06,Pahang,42.92,2009-09-01,null
MY-06,Pahang,39.25,2009-10-01,null
MY-06,Pahang,32.25,2009-11-01,null
