date,station,aqi,lat,lon,state,country
2018-12-01,Miri,49.62,4.494791,114.043416,Sarawak,Malaysia
2019-01-01,Miri,47.42,4.424679,114.012426,Sarawak,Malaysia
2019-01-01,Miri,47.42,4.494791,114.043416,Sarawak,Malaysia
2019-02-01,Miri,54.27,4.424679,114.012426,Sarawak,Malaysia
2019-02-01,Miri,54.27,4.494791,114.043416,Sarawak,Malaysia
2019-03-01,Miri,57.19,4.424679,114.012426,Sarawak,Malaysia
2019-03-01,Miri,57.19,4.494791,114.043416,Sarawak,Malaysia
2019-04-01,Miri,72.19,4.424679,114.012426,Sarawak,Malaysia
2019-04-01,Miri,72.19,4.494791,114.043416,Sarawak,Malaysia
2019-05-01,Miri,50.4,4.424679,114.012426,Sarawak,Malaysia
2019-05-01,Miri,50.4,4.494791,114.043416,Sarawak,Malaysia
2019-06-01,Miri,40.58,4.424679,114.012426,Sarawak,Malaysia
2019-06-01,Miri,40.58,4.494791,114.043416,Sarawak,Malaysia
2019-07-01,Miri,48.56,4.424679,114.012426,Sarawak,Malaysia
2019-07-01,Miri,48.56,4.494791,114.043416,Sarawak,Malaysia
2019-08-01,Miri,68.21,4.424679,114.012426,Sarawak,Malaysia
2019-08-01,Miri,68.21,4.494791,114.043416,Sarawak,Malaysia
2019-09-01,Miri,90.67,4.424679,114.012426,Sarawak,Malaysia
2019-09-01,Miri,90.67,4.494791,114.043416,Sarawak,Malaysia
2019-10-01,Miri,40.0,4.424679,114.012426,Sarawak,Malaysia
2019-10-01,Miri,40.0,4.494791,114.043416,Sarawak,Malaysia
2019-11-01,Miri,49.76,4.424679,114.012426,Sarawak,Malaysia
2019-11-01,Miri,49.76,4.494791,114.043416,Sarawak,Malaysia
2019-12-01,Miri,46.26,4.424679,114.012426,Sarawak,Malaysia
2019-12-01,Miri,46.26,4.494791,114.043416,Sarawak,Malaysia
2020-01-01,Miri,48.17,4.424679,114.012426,Sarawak,Malaysia
2020-01-01,Miri,48.17,4.494791,114.043416,Sarawak,Malaysia
2020-02-01,Miri,57.4,4.424679,114.012426,Sarawak,Malaysia
2020-02-01,Miri,57.4,4.494791,114.043416,Sarawak,Malaysia
2020-03-01,Miri,48.74,4.424679,114.012426,Sarawak,Malaysia
2020-03-01,Miri,48.74,4.494791,114.043416,Sarawak,Malaysia
2020-04-01,Miri,42.16,4.424679,114.012426,Sarawak,Malaysia
2020-04-01,Miri,42.16,4.494791,114.043416,Sarawak,Malaysia
2020-05-01,Miri,36.78,4.424679,114.012426,Sarawak,Malaysia
2020-05-01,Miri,36.78,4.494791,114.043416,Sarawak,Malaysia
2020-06-01,Miri,47.26,4.424679,114.012426,Sarawak,Malaysia
2020-06-01,Miri,47.26,4.494791,114.043416,Sarawak,Malaysia
2020-07-01,Miri,43.08,4.424679,114.012426,Sarawak,Malaysia
2020-07-01,Miri,43.08,4.494791,114.043416,Sarawak,Malaysia
2020-08-01,Miri,46.31,4.424679,114.012426,Sarawak,Malaysia
2020-08-01,Miri,46.31,4.494791,114.043416,Sarawak,Malaysia
2020-09-01,Miri,40.2,4.424679,114.012426,Sarawak,Malaysia
2020-09-01,Miri,40.2,4.494791,114.043416,Sarawak,Malaysia
2020-10-01,Miri,43.28,4.424679,114.012426,Sarawak,Malaysia
2020-10-01,Miri,43.28,4.494791,114.043416,Sarawak,Malaysia
2020-11-01,Miri,53.02,4.424679,114.012426,Sarawak,Malaysia
2020-11-01,Miri,53.02,4.494791,114.043416,Sarawak,Malaysia
2020-12-01,Miri,44.61,4.424679,114.012426,Sarawak,Malaysia
2020-12-01,Miri,44.61,4.494791,114.043416,Sarawak,Malaysia
2021-01-01,Miri,35.76,4.424679,114.012426,Sarawak,Malaysia
2021-01-01,Miri,35.76,4.494791,114.043416,Sarawak,Malaysia
2021-02-01,Miri,58.89,4.424679,114.012426,Sarawak,Malaysia
2021-02-01,Miri,58.89,4.494791,114.043416,Sarawak,Malaysia
2021-03-01,Miri,54.1,4.424679,114.012426,Sarawak,Malaysia
2021-03-01,Miri,54.1,4.494791,114.043416,Sarawak,Malaysia
2021-04-01,Miri,51.17,4.424679,114.012426,Sarawak,Malaysia
2021-04-01,Miri,51.17,4.494791,114.043416,Sarawak,Malaysia
2021-05-01,Miri,39.88,4.424679,114.012426,Sarawak,Malaysia
2021-05-01,Miri,39.88,4.494791,114.043416,Sarawak,Malaysia
2021-06-01,Miri,52.86,4.424679,114.012426,Sarawak,Malaysia
2021-06-01,Miri,52.86,4.494791,114.043416,Sarawak,Malaysia
2021-07-01,Miri,47.06,4.424679,114.012426,Sarawak,Malaysia
2021-07-01,Miri,47.06,4.494791,114.043416,Sarawak,Malaysia
2021-08-01,Miri,44.42,4.424679,114.012426,Sarawak,Malaysia
2021-08-01,Miri,44.42,4.494791,114.043416,Sarawak,Malaysia
2021-09-01,Miri,39.31,4.424679,114.012426,Sarawak,Malaysia
2021-09-01,Miri,39.31,4.494791,114.043416,Sarawak,Malaysia
2021-10-01,Miri,42.48,4.424679,114.012426,Sarawak,Malaysia
2021-10-01,Miri,42.48,4.494791,114.043416,Sarawak,Malaysia
2021-11-01,Miri,36.03,4.424679,114.012426,Sarawak,Malaysia
2021-11-01,Miri,36.03,4.494791,114.043416,Sarawak,Malaysia
2021-12-01,Miri,42.77,4.424679,114.012426,Sarawak,Malaysia
2021-12-01,Miri,42.77,4.494791,114.043416,Sarawak,Malaysia
2022-01-01,Miri,45.87,4.424679,114.012426,Sarawak,Malaysia
2022-01-01,Miri,45.87,4.494791,114.043416,Sarawak,Malaysia
2022-02-01,Miri,40.03,4.424679,114.012426,Sarawak,Malaysia
2022-02-01,Miri,40.03,4.494791,114.043416,Sarawak,Malaysia
2022-03-01,Miri,31.9,4.424679,114.012426,Sarawak,Malaysia
2022-03-01,Miri,31.9,4.494791,114.043416,Sarawak,Malaysia
2022-04-01,Miri,37.61,4.424679,114.012426,Sarawak,Malaysia
2022-04-01,Miri,37.61,4.494791,114.043416,Sarawak,Malaysia
2022-05-01,Miri,49.61,4.424679,114.012426,Sarawak,Malaysia
2022-05-01,Miri,49.61,4.494791,114.043416,Sarawak,Malaysia
2005-10-01,Muar,41.84,2.04,102.57,Johor,Malaysia
2005-11-01,Muar,37.77,2.04,102.57,Johor,Malaysia
2005-12-01,Muar,35.34,2.04,102.57,Johor,Malaysia
2006-01-01,Muar,38.66,2.04,102.57,Johor,Malaysia
2006-02-01,Muar,36.82,2.04,102.57,Johor,Malaysia
2006-03-01,Muar,54.92,2.04,102.57,Johor,Malaysia
2006-04-01,Muar,47.43,2.04,102.57,Johor,Malaysia
2006-05-01,Muar,47.5,2.04,102.57,Johor,Malaysia
2006-06-01,Muar,49.55,2.04,102.57,Johor,Malaysia
2006-07-01,Muar,53.84,2.04,102.57,Johor,Malaysia
2006-08-01,Muar,61.68,2.04,102.57,Johor,Malaysia
2006-09-01,Muar,55.45,2.04,102.57,Johor,Malaysia
2006-10-01,Muar,78.47,2.04,102.57,Johor,Malaysia
2006-11-01,Muar,41.58,2.04,102.57,Johor,Malaysia
2006-12-01,Muar,36.24,2.04,102.57,Johor,Malaysia
2007-01-01,Muar,37.29,2.04,102.57,Johor,Malaysia
2007-02-01,Muar,40.86,2.04,102.57,Johor,Malaysia
2007-03-01,Muar,47.94,2.04,102.57,Johor,Malaysia
2007-04-01,Muar,43.83,2.04,102.57,Johor,Malaysia
2007-05-01,Muar,42.68,2.04,102.57,Johor,Malaysia
2007-06-01,Muar,46.92,2.04,102.57,Johor,Malaysia
2007-07-01,Muar,46.97,2.04,102.57,Johor,Malaysia
2007-08-01,Muar,47.85,2.04,102.57,Johor,Malaysia
2007-09-01,Muar,46.55,2.04,102.57,Johor,Malaysia
2007-10-01,Muar,40.73,2.04,102.57,Johor,Malaysia
2007-11-01,Muar,41.33,2.04,102.57,Johor,Malaysia
2007-12-01,Muar,34.81,2.04,102.57,Johor,Malaysia
2008-01-01,Muar,40.48,2.04,102.57,Johor,Malaysia
2008-02-01,Muar,44.09,2.04,102.57,Johor,Malaysia
2008-03-01,Muar,40.37,2.04,102.57,Johor,Malaysia
2008-04-01,Muar,46.58,2.04,102.57,Johor,Malaysia
2008-05-01,Muar,54.27,2.04,102.57,Johor,Malaysia
2008-06-01,Muar,49.62,2.04,102.57,Johor,Malaysia
2008-07-01,Muar,49.47,2.04,102.57,Johor,Malaysia
2008-08-01,Muar,52.48,2.04,102.57,Johor,Malaysia
2008-09-01,Muar,48.51,2.04,102.57,Johor,Malaysia
2008-10-01,Muar,44.04,2.04,102.57,Johor,Malaysia
2008-11-01,Muar,37.69,2.04,102.57,Johor,Malaysia
2008-12-01,Muar,43.32,2.04,102.57,Johor,Malaysia
2009-01-01,Muar,44.08,2.04,102.57,Johor,Malaysia
2009-02-01,Muar,48.37,2.04,102.57,Johor,Malaysia
2009-03-01,Muar,36.77,2.04,102.57,Johor,Malaysia
2009-04-01,Muar,41.09,2.04,102.57,Johor,Malaysia
2009-05-01,Muar,49.02,2.04,102.57,Johor,Malaysia
2009-06-01,Muar,51.67,2.04,102.57,Johor,Malaysia
2009-07-01,Muar,65.15,2.04,102.57,Johor,Malaysia
2009-08-01,Muar,55.38,2.04,102.57,Johor,Malaysia
2009-09-01,Muar,56.88,2.04,102.57,Johor,Malaysia
2009-10-01,Muar,49.66,2.04,102.57,Johor,Malaysia
2009-11-01,Muar,39.09,2.04,102.57,Johor,Malaysia
2009-12-01,Muar,40.31,2.04,102.57,Johor,Malaysia
2010-01-01,Muar,35.91,2.04,102.57,Johor,Malaysia
2010-02-01,Muar,40.5,2.04,102.57,Johor,Malaysia
2010-03-01,Muar,47.71,2.04,102.57,Johor,Malaysia
2010-04-01,Muar,39.26,2.04,102.57,Johor,Malaysia
2010-05-01,Muar,40.15,2.04,102.57,Johor,Malaysia
2010-06-01,Muar,47.1,2.04,102.57,Johor,Malaysia
2010-07-01,Muar,47.44,2.04,102.57,Johor,Malaysia
2010-08-01,Muar,40.31,2.04,102.57,Johor,Malaysia
2010-09-01,Muar,50.06,2.04,102.57,Johor,Malaysia
2010-10-01,Muar,72.91,2.04,102.57,Johor,Malaysia
2010-11-01,Muar,52.44,2.04,102.57,Johor,Malaysia
2010-12-01,Muar,48.85,2.04,102.57,Johor,Malaysia
2011-01-01,Muar,45.45,2.04,102.57,Johor,Malaysia
2011-02-01,Muar,53.01,2.04,102.57,Johor,Malaysia
2011-03-01,Muar,49.37,2.04,102.57,Johor,Malaysia
2011-04-01,Muar,50.37,2.04,102.57,Johor,Malaysia
2011-05-01,Muar,54.34,2.04,102.57,Johor,Malaysia
2011-06-01,Muar,54.73,2.04,102.57,Johor,Malaysia
2011-07-01,Muar,51.91,2.04,102.57,Johor,Malaysia
2011-08-01,Muar,51.26,2.04,102.57,Johor,Malaysia
2011-09-01,Muar,50.71,2.04,102.57,Johor,Malaysia
2011-10-01,Muar,45.54,2.04,102.57,Johor,Malaysia
2011-11-01,Muar,39.52,2.04,102.57,Johor,Malaysia
2011-12-01,Muar,39.34,2.04,102.57,Johor,Malaysia
2012-01-01,Muar,39.62,2.04,102.57,Johor,Malaysia
2012-02-01,Muar,41.33,2.04,102.57,Johor,Malaysia
2012-03-01,Muar,45.1,2.04,102.57,Johor,Malaysia
2012-04-01,Muar,43.0,2.04,102.57,Johor,Malaysia
2012-05-01,Muar,42.2,2.04,102.57,Johor,Malaysia
2012-06-01,Muar,49.36,2.04,102.57,Johor,Malaysia
2012-07-01,Muar,49.43,2.04,102.57,Johor,Malaysia
2012-08-01,Muar,52.72,2.04,102.57,Johor,Malaysia
2012-09-01,Muar,51.5,2.04,102.57,Johor,Malaysia
2012-10-01,Muar,44.18,2.04,102.57,Johor,Malaysia
2012-11-01,Muar,38.75,2.04,102.57,Johor,Malaysia
2012-12-01,Muar,33.55,2.04,102.57,Johor,Malaysia
2013-01-01,Muar,35.05,2.04,102.57,Johor,Malaysia
2013-02-01,Muar,27.11,2.04,102.57,Johor,Malaysia
2013-03-01,Muar,40.79,2.04,102.57,Johor,Malaysia
2013-04-01,Muar,42.63,2.04,102.57,Johor,Malaysia
2013-05-01,Muar,40.57,2.04,102.57,Johor,Malaysia
2013-06-01,Muar,88.78,2.04,102.57,Johor,Malaysia
2013-07-01,Muar,47.33,2.04,102.57,Johor,Malaysia
2013-08-01,Muar,47.28,2.04,102.57,Johor,Malaysia
2013-09-01,Muar,40.77,2.04,102.57,Johor,Malaysia
2013-10-01,Muar,46.87,2.04,102.57,Johor,Malaysia
2013-11-01,Muar,40.77,2.04,102.57,Johor,Malaysia
2013-12-01,Muar,39.13,2.04,102.57,Johor,Malaysia
2014-01-01,Muar,48.01,2.04,102.57,Johor,Malaysia
2014-02-01,Muar,47.43,2.04,102.57,Johor,Malaysia
2014-03-01,Muar,63.02,2.04,102.57,Johor,Malaysia
2014-04-01,Muar,44.34,2.04,102.57,Johor,Malaysia
2014-05-01,Muar,41.15,2.04,102.57,Johor,Malaysia
2014-06-01,Muar,43.53,2.04,102.57,Johor,Malaysia
2014-07-01,Muar,43.59,2.04,102.57,Johor,Malaysia
2014-08-01,Muar,31.93,2.04,102.57,Johor,Malaysia
2014-09-01,Muar,52.66,2.04,102.57,Johor,Malaysia
2014-10-01,Muar,56.17,2.04,102.57,Johor,Malaysia
2014-11-01,Muar,39.23,2.04,102.57,Johor,Malaysia
2014-12-01,Muar,34.51,2.04,102.57,Johor,Malaysia
2015-01-01,Muar,46.49,2.04,102.57,Johor,Malaysia
2015-02-01,Muar,43.88,2.04,102.57,Johor,Malaysia
2015-03-01,Muar,50.73,2.04,102.57,Johor,Malaysia
2015-04-01,Muar,42.55,2.04,102.57,Johor,Malaysia
2015-05-01,Muar,42.66,2.04,102.57,Johor,Malaysia
2015-06-01,Muar,42.55,2.04,102.57,Johor,Malaysia
2017-01-01,Muar,30.12,2.04,102.57,Johor,Malaysia
2017-02-01,Muar,30.25,2.04,102.57,Johor,Malaysia
2017-03-01,Muar,32.77,2.04,102.57,Johor,Malaysia
2017-04-01,Muar,29.01,2.04,102.57,Johor,Malaysia
2017-05-01,Muar,23.09,2.04,102.57,Johor,Malaysia
2017-06-01,Muar,28.74,2.04,102.57,Johor,Malaysia
2017-07-01,Muar,27.74,2.04,102.57,Johor,Malaysia
2017-08-01,Muar,25.45,2.04,102.57,Johor,Malaysia
2017-09-01,Muar,25.15,2.04,102.57,Johor,Malaysia
2017-10-01,Muar,29.05,2.04,102.57,Johor,Malaysia
2017-11-01,Muar,22.41,2.04,102.57,Johor,Malaysia
2017-12-01,Muar,24.33,2.04,102.57,Johor,Malaysia
2018-01-01,Muar,19.67,2.04,102.57,Johor,Malaysia
2018-02-01,Muar,29.17,2.04,102.57,Johor,Malaysia
2018-03-01,Muar,24.79,2.04,102.57,Johor,Malaysia
2017-04-01,Mukah,15.75,2.883238,112.019742,Sarawak,Malaysia
2017-05-01,Mukah,16.48,2.883238,112.019742,Sarawak,Malaysia
2017-06-01,Mukah,18.91,2.883238,112.019742,Sarawak,Malaysia
2017-07-01,Mukah,21.02,2.883238,112.019742,Sarawak,Malaysia
2017-08-01,Mukah,18.27,2.883238,112.019742,Sarawak,Malaysia
2017-09-01,Mukah,18.82,2.883238,112.019742,Sarawak,Malaysia
2017-10-01,Mukah,18.54,2.883238,112.019742,Sarawak,Malaysia
2017-11-01,Mukah,16.21,2.883238,112.019742,Sarawak,Malaysia
2017-12-01,Mukah,15.29,2.883238,112.019742,Sarawak,Malaysia
2018-01-01,Mukah,11.79,2.883238,112.019742,Sarawak,Malaysia
2018-02-01,Mukah,16.4,2.883238,112.019742,Sarawak,Malaysia
2018-03-01,Mukah,15.38,2.883238,112.019742,Sarawak,Malaysia
2018-04-01,Mukah,20.25,2.883238,112.019742,Sarawak,Malaysia
2018-05-01,Mukah,17.35,2.883238,112.019742,Sarawak,Malaysia
2018-06-01,Mukah,20.87,2.883238,112.019742,Sarawak,Malaysia
2018-07-01,Mukah,25.8,2.883238,112.019742,Sarawak,Malaysia
2018-08-01,Mukah,57.56,2.883238,112.019742,Sarawak,Malaysia
2018-09-01,Mukah,53.13,2.883238,112.019742,Sarawak,Malaysia
2018-10-01,Mukah,38.77,2.883238,112.019742,Sarawak,Malaysia
2018-11-01,Mukah,38.17,2.883238,112.019742,Sarawak,Malaysia
2018-12-01,Mukah,40.31,2.883238,112.019742,Sarawak,Malaysia
2019-01-01,Mukah,33.72,2.883238,112.019742,Sarawak,Malaysia
2019-02-01,Mukah,35.38,2.883238,112.019742,Sarawak,Malaysia
2019-03-01,Mukah,44.82,2.883238,112.019742,Sarawak,Malaysia
2019-04-01,Mukah,42.91,2.883238,112.019742,Sarawak,Malaysia
2019-05-01,Mukah,40.3,2.883238,112.019742,Sarawak,Malaysia
2019-06-01,Mukah,31.66,2.883238,112.019742,Sarawak,Malaysia
2019-07-01,Mukah,44.75,2.883238,112.019742,Sarawak,Malaysia
2019-08-01,Mukah,57.69,2.883238,112.019742,Sarawak,Malaysia
2019-09-01,Mukah,87.09,2.883238,112.019742,Sarawak,Malaysia
2019-10-01,Mukah,24.1,2.883238,112.019742,Sarawak,Malaysia
2019-11-01,Mukah,35.51,2.883238,112.019742,Sarawak,Malaysia
2019-12-01,Mukah,19.21,2.883238,112.019742,Sarawak,Malaysia
2020-01-01,Mukah,24.17,2.883238,112.019742,Sarawak,Malaysia
2020-02-01,Mukah,30.31,2.883238,112.019742,Sarawak,Malaysia
2020-03-01,Mukah,29.48,2.883238,112.019742,Sarawak,Malaysia
2020-04-01,Mukah,28.33,2.883238,112.019742,Sarawak,Malaysia
2020-05-01,Mukah,23.93,2.883238,112.019742,Sarawak,Malaysia
2020-06-01,Mukah,20.59,2.883238,112.019742,Sarawak,Malaysia
2020-07-01,Mukah,22.98,2.883238,112.019742,Sarawak,Malaysia
2020-08-01,Mukah,36.75,2.883238,112.019742,Sarawak,Malaysia
2020-09-01,Mukah,28.39,2.883238,112.019742,Sarawak,Malaysia
2020-10-01,Mukah,33.39,2.883238,112.019742,Sarawak,Malaysia
2020-11-01,Mukah,21.55,2.883238,112.019742,Sarawak,Malaysia
2020-12-01,Mukah,22.41,2.883238,112.019742,Sarawak,Malaysia
2021-01-01,Mukah,21.85,2.883238,112.019742,Sarawak,Malaysia
2021-02-01,Mukah,27.26,2.883238,112.019742,Sarawak,Malaysia
2021-03-01,Mukah,27.86,2.883238,112.019742,Sarawak,Malaysia
2021-04-01,Mukah,40.82,2.883238,112.019742,Sarawak,Malaysia
2021-05-01,Mukah,30.2,2.883238,112.019742,Sarawak,Malaysia
2021-06-01,Mukah,28.98,2.883238,112.019742,Sarawak,Malaysia
2021-07-01,Mukah,37.45,2.883238,112.019742,Sarawak,Malaysia
2021-08-01,Mukah,33.14,2.883238,112.019742,Sarawak,Malaysia
2021-09-01,Mukah,32.97,2.883238,112.019742,Sarawak,Malaysia
2021-10-01,Mukah,33.52,2.883238,112.019742,Sarawak,Malaysia
2021-11-01,Mukah,24.28,2.883238,112.019742,Sarawak,Malaysia
2021-12-01,Mukah,25.48,2.883238,112.019742,Sarawak,Malaysia
2022-01-01,Mukah,30.26,2.883238,112.019742,Sarawak,Malaysia
2022-02-01,Mukah,29.41,2.883238,112.019742,Sarawak,Malaysia
2022-03-01,Mukah,31.09,2.883238,112.019742,Sarawak,Malaysia
2022-04-01,Mukah,30.2,2.883238,112.019742,Sarawak,Malaysia
2022-05-01,Mukah,28.41,2.883238,112.019742,Sarawak,Malaysia
2005-10-01,Nilai,52.03,2.821692,101.811486,Negeri Sembilan,Malaysia
2005-11-01,Nilai,46.57,2.821692,101.811486,Negeri Sembilan,Malaysia
2005-12-01,Nilai,46.97,2.821692,101.811486,Negeri Sembilan,Malaysia
2006-01-01,Nilai,50.06,2.821692,101.811486,Negeri Sembilan,Malaysia
2006-02-01,Nilai,42.18,2.821692,101.811486,Negeri Sembilan,Malaysia
2006-03-01,Nilai,58.95,2.821692,101.811486,Negeri Sembilan,Malaysia
2006-04-01,Nilai,55.83,2.821692,101.811486,Negeri Sembilan,Malaysia
2006-05-01,Nilai,55.44,2.821692,101.811486,Negeri Sembilan,Malaysia
2006-06-01,Nilai,56.97,2.821692,101.811486,Negeri Sembilan,Malaysia
2006-07-01,Nilai,59.6,2.821692,101.811486,Negeri Sembilan,Malaysia
2006-08-01,Nilai,63.69,2.821692,101.811486,Negeri Sembilan,Malaysia
2006-09-01,Nilai,60.42,2.821692,101.811486,Negeri Sembilan,Malaysia
2006-10-01,Nilai,81.06,2.821692,101.811486,Negeri Sembilan,Malaysia
2006-11-01,Nilai,47.15,2.821692,101.811486,Negeri Sembilan,Malaysia
2006-12-01,Nilai,45.87,2.821692,101.811486,Negeri Sembilan,Malaysia
2007-01-01,Nilai,41.98,2.821692,101.811486,Negeri Sembilan,Malaysia
2007-02-01,Nilai,51.39,2.821692,101.811486,Negeri Sembilan,Malaysia
2007-03-01,Nilai,62.03,2.821692,101.811486,Negeri Sembilan,Malaysia
2007-04-01,Nilai,53.3,2.821692,101.811486,Negeri Sembilan,Malaysia
2007-05-01,Nilai,55.18,2.821692,101.811486,Negeri Sembilan,Malaysia
2007-06-01,Nilai,59.17,2.821692,101.811486,Negeri Sembilan,Malaysia
2007-07-01,Nilai,61.6,2.821692,101.811486,Negeri Sembilan,Malaysia
2007-08-01,Nilai,62.73,2.821692,101.811486,Negeri Sembilan,Malaysia
2007-09-01,Nilai,57.73,2.821692,101.811486,Negeri Sembilan,Malaysia
2007-10-01,Nilai,56.7,2.821692,101.811486,Negeri Sembilan,Malaysia
2007-11-01,Nilai,59.53,2.821692,101.811486,Negeri Sembilan,Malaysia
2007-12-01,Nilai,47.55,2.821692,101.811486,Negeri Sembilan,Malaysia
2008-01-01,Nilai,45.27,2.821692,101.811486,Negeri Sembilan,Malaysia
2008-02-01,Nilai,52.43,2.821692,101.811486,Negeri Sembilan,Malaysia
2008-03-01,Nilai,42.35,2.821692,101.811486,Negeri Sembilan,Malaysia
2008-04-01,Nilai,51.52,2.821692,101.811486,Negeri Sembilan,Malaysia
2008-05-01,Nilai,58.94,2.821692,101.811486,Negeri Sembilan,Malaysia
2008-06-01,Nilai,54.13,2.821692,101.811486,Negeri Sembilan,Malaysia
2008-07-01,Nilai,53.22,2.821692,101.811486,Negeri Sembilan,Malaysia
2008-08-01,Nilai,58.45,2.821692,101.811486,Negeri Sembilan,Malaysia
2008-09-01,Nilai,52.55,2.821692,101.811486,Negeri Sembilan,Malaysia
2008-10-01,Nilai,49.02,2.821692,101.811486,Negeri Sembilan,Malaysia
2008-11-01,Nilai,49.71,2.821692,101.811486,Negeri Sembilan,Malaysia
2008-12-01,Nilai,46.31,2.821692,101.811486,Negeri Sembilan,Malaysia
2009-01-01,Nilai,43.44,2.821692,101.811486,Negeri Sembilan,Malaysia
2009-02-01,Nilai,53.22,2.821692,101.811486,Negeri Sembilan,Malaysia
2009-03-01,Nilai,48.1,2.821692,101.811486,Negeri Sembilan,Malaysia
2009-04-01,Nilai,48.61,2.821692,101.811486,Negeri Sembilan,Malaysia
2009-05-01,Nilai,53.6,2.821692,101.811486,Negeri Sembilan,Malaysia
2009-06-01,Nilai,61.18,2.821692,101.811486,Negeri Sembilan,Malaysia
2009-07-01,Nilai,60.32,2.821692,101.811486,Negeri Sembilan,Malaysia
2009-08-01,Nilai,55.44,2.821692,101.811486,Negeri Sembilan,Malaysia
2009-09-01,Nilai,51.03,2.821692,101.811486,Negeri Sembilan,Malaysia
2009-10-01,Nilai,53.19,2.821692,101.811486,Negeri Sembilan,Malaysia
2009-11-01,Nilai,44.5,2.821692,101.811486,Negeri Sembilan,Malaysia
2009-12-01,Nilai,43.01,2.821692,101.811486,Negeri Sembilan,Malaysia
2010-01-01,Nilai,44.2,2.821692,101.811486,Negeri Sembilan,Malaysia
2010-02-01,Nilai,51.18,2.821692,101.811486,Negeri Sembilan,Malaysia
2010-03-01,Nilai,55.23,2.821692,101.811486,Negeri Sembilan,Malaysia
2010-04-01,Nilai,51.99,2.821692,101.811486,Negeri Sembilan,Malaysia
2010-05-01,Nilai,53.19,2.821692,101.811486,Negeri Sembilan,Malaysia
2010-06-01,Nilai,51.6,2.821692,101.811486,Negeri Sembilan,Malaysia
2010-07-01,Nilai,51.4,2.821692,101.811486,Negeri Sembilan,Malaysia
2010-08-01,Nilai,53.34,2.821692,101.811486,Negeri Sembilan,Malaysia
2010-09-01,Nilai,55.42,2.821692,101.811486,Negeri Sembilan,Malaysia
2010-10-01,Nilai,60.84,2.821692,101.811486,Negeri Sembilan,Malaysia
2010-11-01,Nilai,50.83,2.821692,101.811486,Negeri Sembilan,Malaysia
2010-12-01,Nilai,51.3,2.821692,101.811486,Negeri Sembilan,Malaysia
2011-01-01,Nilai,47.6,2.821692,101.811486,Negeri Sembilan,Malaysia
2011-02-01,Nilai,53.5,2.821692,101.811486,Negeri Sembilan,Malaysia
2011-03-01,Nilai,51.67,2.821692,101.811486,Negeri Sembilan,Malaysia
2011-04-01,Nilai,54.62,2.821692,101.811486,Negeri Sembilan,Malaysia
2011-05-01,Nilai,56.64,2.821692,101.811486,Negeri Sembilan,Malaysia
2011-06-01,Nilai,59.36,2.821692,101.811486,Negeri Sembilan,Malaysia
2011-07-01,Nilai,63.74,2.821692,101.811486,Negeri Sembilan,Malaysia
2011-08-01,Nilai,57.23,2.821692,101.811486,Negeri Sembilan,Malaysia
2011-09-01,Nilai,62.04,2.821692,101.811486,Negeri Sembilan,Malaysia
2011-10-01,Nilai,46.87,2.821692,101.811486,Negeri Sembilan,Malaysia
2011-11-01,Nilai,44.89,2.821692,101.811486,Negeri Sembilan,Malaysia
2011-12-01,Nilai,43.9,2.821692,101.811486,Negeri Sembilan,Malaysia
2012-01-01,Nilai,50.36,2.821692,101.811486,Negeri Sembilan,Malaysia
2012-02-01,Nilai,51.02,2.821692,101.811486,Negeri Sembilan,Malaysia
2012-03-01,Nilai,57.98,2.821692,101.811486,Negeri Sembilan,Malaysia
2012-04-01,Nilai,53.64,2.821692,101.811486,Negeri Sembilan,Malaysia
2012-05-01,Nilai,57.74,2.821692,101.811486,Negeri Sembilan,Malaysia
2012-06-01,Nilai,66.7,2.821692,101.811486,Negeri Sembilan,Malaysia
2012-07-01,Nilai,51.62,2.821692,101.811486,Negeri Sembilan,Malaysia
2012-08-01,Nilai,62.87,2.821692,101.811486,Negeri Sembilan,Malaysia
2012-09-01,Nilai,62.86,2.821692,101.811486,Negeri Sembilan,Malaysia
2012-10-01,Nilai,52.62,2.821692,101.811486,Negeri Sembilan,Malaysia
2012-11-01,Nilai,47.25,2.821692,101.811486,Negeri Sembilan,Malaysia
2012-12-01,Nilai,44.04,2.821692,101.811486,Negeri Sembilan,Malaysia
2013-01-01,Nilai,44.11,2.821692,101.811486,Negeri Sembilan,Malaysia
2013-02-01,Nilai,41.96,2.821692,101.811486,Negeri Sembilan,Malaysia
2013-03-01,Nilai,57.93,2.821692,101.811486,Negeri Sembilan,Malaysia
2013-04-01,Nilai,55.58,2.821692,101.811486,Negeri Sembilan,Malaysia
2013-05-01,Nilai,53.1,2.821692,101.811486,Negeri Sembilan,Malaysia
2013-06-01,Nilai,96.88,2.821692,101.811486,Negeri Sembilan,Malaysia
2013-07-01,Nilai,58.01,2.821692,101.811486,Negeri Sembilan,Malaysia
2013-08-01,Nilai,55.16,2.821692,101.811486,Negeri Sembilan,Malaysia
2013-09-01,Nilai,51.53,2.821692,101.811486,Negeri Sembilan,Malaysia
2013-10-01,Nilai,49.26,2.821692,101.811486,Negeri Sembilan,Malaysia
2013-11-01,Nilai,44.46,2.821692,101.811486,Negeri Sembilan,Malaysia
2013-12-01,Nilai,38.79,2.821692,101.811486,Negeri Sembilan,Malaysia
